arm,task,density,condition,n,acc,acc_lo,acc_hi,f1,hit_cap_rate,parsed_rate,constant_gold,vs_none_delta,vs_none_fixed,vs_none_broke,vs_none_p,vs_none_lo,vs_none_hi,vs_filler_delta,vs_filler_fixed,vs_filler_broke,vs_filler_churn,vs_filler_p,vs_filler_lo,vs_filler_hi,vs_none_churn,vs_none_q,vs_filler_q
qwen3-4b,node_count,0.1,rwse,100,0.98,0.9299868370580063,0.9944981477650318,0.98,0.0,1.0,1,0.05999999999999994,8,2,0.109375,0.0,0.12,0.0,2,2,4.0,1.0,-0.04,0.04,10.0,0.2916666666666667,1.0
qwen3-4b,node_count,0.1,components,100,0.97,0.915479219195973,0.9897456617765851,0.97,0.0,1.0,1,0.04999999999999993,6,1,0.125,0.0,0.1,-0.010000000000000009,1,2,3.0,1.0,-0.04,0.02,7.0,0.3,1.0
qwen3-4b,node_count,0.1,all,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.07999999999999996,8,0,0.0078125,0.03,0.14,0.020000000000000018,2,0,2.0,0.5,0.0,0.05,8.0,0.026785714285714284,1.0
qwen3-4b,node_count,0.2,none,100,0.69,0.5937376052204429,0.7722043679386762,0.69,0.0,1.0,1,0.0,0,0,,,,-0.31000000000000005,0,31,31.0,9.313225746154785e-10,-0.4,-0.22,,,2.2351741790771484e-08
qwen3-4b,node_count,0.2,filler,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.31000000000000005,31,0,9.313225746154785e-10,0.22,0.4,0.0,0,0,,,,,31.0,5.587935447692871e-09,
qwen3-4b,node_count,0.2,degree,100,0.99,0.9455124752390653,0.9982326134344526,0.99,0.0,1.0,1,0.30000000000000004,31,1,1.5366822481155396e-08,0.2,0.4,-0.010000000000000009,0,1,1.0,1.0,-0.03,0.0,32.0,6.146728992462158e-08,1.0
qwen3-4b,node_count,0.2,clustering,100,0.99,0.9455124752390653,0.9982326134344526,0.99,0.0,1.0,1,0.30000000000000004,31,1,1.5366822481155396e-08,0.2,0.4,-0.010000000000000009,0,1,1.0,1.0,-0.03,0.0,32.0,6.146728992462158e-08,1.0
qwen3-4b,node_count,0.2,rwse,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.31000000000000005,31,0,9.313225746154785e-10,0.22,0.4,0.0,0,0,0.0,1.0,0.0,0.0,31.0,5.587935447692871e-09,1.0
qwen3-4b,node_count,0.2,components,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.31000000000000005,31,0,9.313225746154785e-10,0.22,0.4,0.0,0,0,0.0,1.0,0.0,0.0,31.0,5.587935447692871e-09,1.0
qwen3-4b,node_count,0.2,all,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.31000000000000005,31,0,9.313225746154785e-10,0.22,0.4,0.0,0,0,0.0,1.0,0.0,0.0,31.0,5.587935447692871e-09,1.0
qwen3-4b,node_count,0.35,none,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,,,,0.0,0,0,0.0,1.0,0.0,0.0,,,1.0
qwen3-4b,node_count,0.35,filler,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,,,,,0.0,1.0,
qwen3-4b,node_count,0.35,degree,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-4b,node_count,0.35,clustering,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-4b,node_count,0.35,rwse,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-4b,node_count,0.35,components,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-4b,node_count,0.35,all,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-4b,node_count,0.5,none,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,,,,0.0,0,0,0.0,1.0,0.0,0.0,,,1.0
qwen3-4b,node_count,0.5,filler,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,,,,,0.0,1.0,
qwen3-4b,node_count,0.5,degree,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-4b,node_count,0.5,clustering,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-4b,node_count,0.5,rwse,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-4b,node_count,0.5,components,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-4b,node_count,0.5,all,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-4b,cycle_check,0.1,none,100,0.99,0.9455124752390653,0.9982326134344526,0.99,0.0,1.0,1,0.0,0,0,,,,0.010000000000000009,2,1,3.0,1.0,-0.02,0.04,,,1.0
qwen3-4b,cycle_check,0.1,filler,100,0.98,0.9299868370580063,0.9944981477650318,0.98,0.04,1.0,1,-0.010000000000000009,1,2,1.0,-0.05,0.02,0.0,0,0,,,,,3.0,1.0,
qwen3-4b,cycle_check,0.1,degree,100,0.96,0.9016278276739262,0.984336949448152,0.96,0.03,0.99,1,-0.030000000000000027,0,3,0.25,-0.07,0.0,-0.020000000000000018,2,4,6.0,0.6875,-0.07,0.03,3.0,1.0,1.0
qwen3-4b,cycle_check,0.1,clustering,100,0.98,0.9299868370580063,0.9944981477650318,0.98,0.02,0.98,1,-0.010000000000000009,1,2,1.0,-0.05,0.02,0.0,2,2,4.0,1.0,-0.04,0.04,3.0,1.0,1.0
qwen3-4b,cycle_check,0.1,rwse,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.04,1.0,1,0.010000000000000009,1,0,1.0,0.0,0.03,0.020000000000000018,2,0,2.0,0.5,0.0,0.05,1.0,1.0,1.0
qwen3-4b,cycle_check,0.1,components,100,0.94,0.8752303146877748,0.9722142547333433,0.94,0.03,0.97,1,-0.050000000000000044,1,6,0.125,-0.1,0.0,-0.040000000000000036,2,6,8.0,0.2890625,-0.1,0.01,7.0,1.0,1.0
qwen3-4b,cycle_check,0.1,all,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.02,1.0,1,0.010000000000000009,1,0,1.0,0.0,0.03,0.020000000000000018,2,0,2.0,0.5,0.0,0.05,1.0,1.0,1.0
qwen3-4b,cycle_check,0.2,none,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.03,1.0,1,0.0,0,0,,,,0.0,0,0,0.0,1.0,0.0,0.0,,,1.0
qwen3-4b,cycle_check,0.2,filler,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,,,,,0.0,1.0,
qwen3-4b,cycle_check,0.2,degree,100,0.99,0.9455124752390653,0.9982326134344526,0.99,0.0,1.0,1,-0.010000000000000009,0,1,1.0,-0.03,0.0,-0.010000000000000009,0,1,1.0,1.0,-0.03,0.0,1.0,1.0,1.0
qwen3-4b,cycle_check,0.2,clustering,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-4b,cycle_check,0.2,rwse,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.01,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-4b,cycle_check,0.2,components,100,0.99,0.9455124752390653,0.9982326134344526,0.99,0.03,1.0,1,-0.010000000000000009,0,1,1.0,-0.03,0.0,-0.010000000000000009,0,1,1.0,1.0,-0.03,0.0,1.0,1.0,1.0
qwen3-4b,cycle_check,0.2,all,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-4b,cycle_check,0.35,none,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,,,,0.0,0,0,0.0,1.0,0.0,0.0,,,1.0
qwen3-4b,cycle_check,0.35,filler,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.01,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,,,,,0.0,1.0,
qwen3-4b,cycle_check,0.35,degree,100,0.95,0.8882480347279118,0.9784566385436864,0.95,0.02,0.98,1,-0.050000000000000044,0,5,0.0625,-0.09,-0.01,-0.050000000000000044,0,5,5.0,0.0625,-0.1,-0.01,5.0,1.0,1.0
qwen3-4b,cycle_check,0.35,clustering,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-4b,cycle_check,0.35,rwse,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-4b,cycle_check,0.35,components,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-4b,cycle_check,0.35,all,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-4b,cycle_check,0.5,none,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,,,,0.0,0,0,0.0,1.0,0.0,0.0,,,1.0
qwen3-4b,cycle_check,0.5,filler,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,,,,,0.0,1.0,
qwen3-4b,cycle_check,0.5,degree,100,0.97,0.915479219195973,0.9897456617765851,0.97,0.01,0.99,1,-0.030000000000000027,0,3,0.25,-0.07,0.0,-0.030000000000000027,0,3,3.0,0.25,-0.07,0.0,3.0,1.0,1.0
qwen3-4b,cycle_check,0.5,clustering,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-4b,cycle_check,0.5,rwse,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-4b,cycle_check,0.5,components,100,0.98,0.9299868370580063,0.9944981477650318,0.98,0.0,1.0,1,-0.020000000000000018,0,2,0.5,-0.05,0.0,-0.020000000000000018,0,2,2.0,0.5,-0.05,0.0,2.0,1.0,1.0
qwen3-4b,cycle_check,0.5,all,100,0.97,0.915479219195973,0.9897456617765851,0.97,0.0,1.0,1,-0.030000000000000027,0,3,0.25,-0.07,0.0,-0.030000000000000027,0,3,3.0,0.25,-0.07,0.0,3.0,1.0,1.0
qwen3-4b,edge_existence,0.1,none,100,0.96,0.9016278276739262,0.984336949448152,0.96,0.0,1.0,0,0.0,0,0,,,,0.0,1,1,2.0,1.0,-0.03,0.03,,,1.0
qwen3-4b,edge_existence,0.1,filler,100,0.96,0.9016278276739262,0.984336949448152,0.96,0.0,1.0,0,0.0,1,1,1.0,-0.03,0.03,0.0,0,0,,,,,2.0,1.0,
qwen3-4b,edge_existence,0.1,degree,100,0.99,0.9455124752390653,0.9982326134344526,0.99,0.0,1.0,0,0.030000000000000027,3,0,0.25,0.0,0.07,0.030000000000000027,3,0,3.0,0.25,0.0,0.07,3.0,0.45652173913043476,0.525
qwen3-4b,edge_existence,0.1,clustering,100,0.97,0.915479219195973,0.9897456617765851,0.97,0.0,1.0,0,0.010000000000000009,2,1,1.0,-0.02,0.04,0.010000000000000009,2,1,3.0,1.0,-0.02,0.04,3.0,1.0,1.0
qwen3-4b,edge_existence,0.1,rwse,100,0.96,0.9016278276739262,0.984336949448152,0.96,0.0,1.0,0,0.0,1,1,1.0,-0.03,0.03,0.0,1,1,2.0,1.0,-0.03,0.03,2.0,1.0,1.0
qwen3-4b,edge_existence,0.1,components,100,0.99,0.9455124752390653,0.9982326134344526,0.99,0.0,1.0,0,0.030000000000000027,3,0,0.25,0.0,0.07,0.030000000000000027,3,0,3.0,0.25,0.0,0.07,3.0,0.45652173913043476,0.525
qwen3-4b,edge_existence,0.1,all,100,0.95,0.8882480347279118,0.9784566385436864,0.95,0.01,1.0,0,-0.010000000000000009,3,4,1.0,-0.06,0.04,-0.010000000000000009,3,4,7.0,1.0,-0.06,0.04,7.0,1.0,1.0
qwen3-4b,edge_existence,0.2,none,100,0.93,0.8625032899347025,0.965681175635936,0.93,0.0,1.0,0,0.0,0,0,,,,0.09000000000000008,12,3,15.0,0.03515625,0.02,0.17,,,0.123046875
qwen3-4b,edge_existence,0.2,filler,100,0.84,0.7557955544110557,0.8990479765052628,0.84,0.0,1.0,0,-0.09000000000000008,3,12,0.03515625,-0.16024999999999998,-0.02,0.0,0,0,,,,,15.0,0.13423295454545456,
qwen3-4b,edge_existence,0.2,degree,100,0.91,0.8377362530335634,0.9519280048361151,0.91,0.01,1.0,0,-0.020000000000000018,4,6,0.75390625,-0.08,0.04,0.07000000000000006,11,4,15.0,0.11846923828125,0.0,0.15,10.0,0.989501953125,0.3317138671875
qwen3-4b,edge_existence,0.2,clustering,100,0.98,0.9299868370580063,0.9944981477650318,0.98,0.0,1.0,0,0.04999999999999993,6,1,0.125,0.0,0.1,0.14,14,0,14.0,0.0001220703125,0.08,0.21,7.0,0.2916666666666667,0.0025634765625
qwen3-4b,edge_existence,0.2,rwse,100,0.89,0.8136853697209698,0.9374586804477487,0.89,0.0,1.0,0,-0.040000000000000036,5,9,0.4239501953125,-0.11,0.03,0.050000000000000044,12,7,19.0,0.359283447265625,-0.04,0.14,14.0,0.6594780815972222,0.6287460327148438
qwen3-4b,edge_existence,0.2,components,100,0.94,0.8752303146877748,0.9722142547333433,0.94,0.0,1.0,0,0.009999999999999898,5,4,1.0,-0.05,0.07,0.09999999999999998,11,1,12.0,0.00634765625,0.04,0.17,9.0,1.0,0.028780850497159092
qwen3-4b,edge_existence,0.2,all,100,0.84,0.7557955544110557,0.8990479765052628,0.84,0.0,1.0,0,-0.09000000000000008,3,12,0.03515625,-0.16,-0.02,0.0,7,7,14.0,1.0,-0.07,0.07,15.0,0.13423295454545456,1.0
qwen3-4b,edge_existence,0.35,none,100,0.83,0.7445181876635703,0.8910652394022684,0.83,0.0,1.0,0,0.0,0,0,,,,0.07999999999999996,16,8,24.0,0.15158963203430176,-0.01,0.18,,,0.3745155614965102
qwen3-4b,edge_existence,0.35,filler,100,0.75,0.6569535362992417,0.8245490599627573,0.75,0.0,1.0,0,-0.07999999999999996,8,16,0.15158963203430176,-0.18,0.02,0.0,0,0,,,,,24.0,0.3183382272720337,
qwen3-4b,edge_existence,0.35,degree,100,0.79,0.7001985069803768,0.8583445046835422,0.79,0.0,1.0,0,-0.039999999999999925,6,10,0.454498291015625,-0.12,0.04,0.040000000000000036,12,8,20.0,0.5034446716308594,-0.05,0.13,16.0,0.6817474365234375,0.7354525862068966
qwen3-4b,edge_existence,0.35,clustering,100,0.89,0.8136853697209698,0.9374586804477487,0.89,0.0,1.0,0,0.06000000000000005,12,6,0.237884521484375,-0.02,0.14,0.14,19,5,24.0,0.006610751152038574,0.05,0.23,18.0,0.45652173913043476,0.028780850497159092
qwen3-4b,edge_existence,0.35,rwse,100,0.7,0.6041496156718804,0.7810524613377188,0.7,0.0,1.0,0,-0.13,7,20,0.0191572904586792,-0.23,-0.03,-0.050000000000000044,8,13,21.0,0.38331031799316406,-0.14,0.03,27.0,0.1149437427520752,0.6439613342285156
qwen3-4b,edge_existence,0.35,components,100,0.75,0.6569535362992417,0.8245490599627573,0.75,0.0,1.0,0,-0.07999999999999996,5,13,0.09625244140625,-0.16,0.0,0.0,11,11,22.0,1.0,-0.09,0.09,18.0,0.23780014935661764,1.0
qwen3-4b,edge_existence,0.35,all,100,0.7,0.6041496156718804,0.7810524613377188,0.7,0.0,1.0,0,-0.13,7,20,0.0191572904586792,-0.23,-0.03,-0.050000000000000044,10,15,25.0,0.42435622215270996,-0.15,0.04,27.0,0.1149437427520752,0.6854985127082238
qwen3-4b,edge_existence,0.5,none,100,0.9,0.8256326956323347,0.9447714583868639,0.9,0.0,1.0,0,0.0,0,0,,,,0.10999999999999999,13,2,15.0,0.00738525390625,0.04,0.18,,,0.028780850497159092
qwen3-4b,edge_existence,0.5,filler,100,0.79,0.7001985069803768,0.8583445046835422,0.79,0.0,1.0,0,-0.10999999999999999,2,13,0.00738525390625,-0.19,-0.04,0.0,0,0,,,,,15.0,0.0620361328125,
qwen3-4b,edge_existence,0.5,degree,100,0.74,0.6462882736813838,0.8159542187301354,0.74,0.01,1.0,0,-0.16000000000000003,2,18,0.0004024505615234375,-0.25,-0.08,-0.050000000000000044,5,10,15.0,0.3017578125,-0.13,0.02,20.0,0.005126953125,0.5760830965909091
qwen3-4b,edge_existence,0.5,clustering,100,0.94,0.8752303146877748,0.9722142547333433,0.94,0.0,1.0,0,0.039999999999999925,8,4,0.3876953125,-0.03,0.11,0.1499999999999999,17,2,19.0,0.000728607177734375,0.07,0.23,12.0,0.6262770432692307,0.0076503753662109375
qwen3-4b,edge_existence,0.5,rwse,100,0.67,0.5730516033971139,0.7543701620610456,0.67,0.0,1.0,0,-0.22999999999999998,0,23,2.384185791015625e-07,-0.32,-0.15,-0.12,3,15,18.0,0.007537841796875,-0.2,-0.04,23.0,1.0013580322265625e-05,0.028780850497159092
qwen3-4b,edge_existence,0.5,components,100,0.83,0.7445181876635703,0.8910652394022684,0.83,0.0,1.0,0,-0.07000000000000006,3,10,0.09228515625,-0.14,0.0,0.039999999999999925,5,1,6.0,0.21875,0.0,0.09,13.0,0.23780014935661764,0.5104166666666666
qwen3-4b,edge_existence,0.5,all,100,0.73,0.6356769977376873,0.8073053908233518,0.73,0.0,1.0,0,-0.17000000000000004,2,19,0.00022125244140625,-0.26,-0.09,-0.06000000000000005,3,9,12.0,0.14599609375,-0.13,0.0,21.0,0.00464630126953125,0.3745155614965102
qwen3-4b,edge_existence,0.65,none,100,0.87,0.7901947810519012,0.9224290614158575,0.87,0.0,1.0,0,0.0,0,0,,,,0.12,12,0,12.0,0.00048828125,0.06,0.18024999999999863,,,0.0068359375
qwen3-4b,edge_existence,0.65,filler,100,0.75,0.6569535362992417,0.8245490599627573,0.75,0.0,1.0,0,-0.12,0,12,0.00048828125,-0.19,-0.06,0.0,0,0,,,,,12.0,0.005126953125,
qwen3-4b,edge_existence,0.65,degree,100,0.81,0.7222097592919214,0.8748534600729574,0.81,0.01,1.0,0,-0.05999999999999994,3,9,0.14599609375,-0.13,0.0,0.06000000000000005,8,2,10.0,0.109375,0.0,0.12,12.0,0.3183382272720337,0.328125
qwen3-4b,edge_existence,0.65,clustering,100,0.95,0.8882480347279118,0.9784566385436864,0.95,0.0,1.0,0,0.07999999999999996,11,3,0.057373046875,0.01,0.15,0.19999999999999996,21,1,22.0,1.0967254638671875e-05,0.12,0.28,14.0,0.18535907451923078,0.00046062469482421875
qwen3-4b,edge_existence,0.65,rwse,100,0.9,0.8256326956323347,0.9447714583868639,0.9,0.0,1.0,0,0.030000000000000027,9,6,0.60723876953125,-0.04024999999999999,0.1,0.15000000000000002,19,4,23.0,0.002599477767944336,0.06,0.24,15.0,0.879449252424569,0.02183561325073242
qwen3-4b,edge_existence,0.65,components,100,0.79,0.7001985069803768,0.8583445046835422,0.79,0.0,1.0,0,-0.07999999999999996,2,10,0.03857421875,-0.15,-0.02,0.040000000000000036,6,2,8.0,0.2890625,-0.01,0.1,12.0,0.135009765625,0.5760830965909091
qwen3-4b,edge_existence,0.65,all,100,0.88,0.8018773199709163,0.9300066263473222,0.88,0.0,1.0,0,0.010000000000000009,9,8,1.0,-0.07,0.09,0.13,17,4,21.0,0.007197380065917969,0.05,0.22,17.0,1.0,0.028780850497159092
qwen3-4b,edge_existence,0.75,none,100,0.87,0.7901947810519012,0.9224290614158575,0.87,0.0,1.0,0,0.0,0,0,,,,0.020000000000000018,5,3,8.0,0.7265625,-0.03,0.08,,,0.95361328125
qwen3-4b,edge_existence,0.75,filler,100,0.85,0.7671626666784216,0.906940968088377,0.85,0.0,1.0,0,-0.020000000000000018,3,5,0.7265625,-0.08,0.04,0.0,0,0,,,,,8.0,0.984375,
qwen3-4b,edge_existence,0.75,degree,100,0.87,0.7901947810519012,0.9224290614158575,0.87,0.0,1.0,0,0.0,4,4,1.0,-0.06,0.06,0.020000000000000018,5,3,8.0,0.7265625,-0.03,0.08,8.0,1.0,0.95361328125
qwen3-4b,edge_existence,0.75,clustering,100,0.96,0.9016278276739262,0.984336949448152,0.96,0.0,1.0,0,0.08999999999999997,11,2,0.0224609375,0.02,0.16,0.10999999999999999,12,1,13.0,0.00341796875,0.04,0.18,13.0,0.117919921875,0.02392578125
qwen3-4b,edge_existence,0.75,rwse,100,0.88,0.8018773199709163,0.9300066263473222,0.88,0.0,1.0,0,0.010000000000000009,7,6,1.0,-0.06,0.08,0.030000000000000027,6,3,9.0,0.5078125,-0.03,0.09,13.0,1.0,0.7354525862068966
qwen3-4b,edge_existence,0.75,components,100,0.88,0.8018773199709163,0.9300066263473222,0.88,0.01,1.0,0,0.010000000000000009,6,5,1.0,-0.05,0.07,0.030000000000000027,6,3,9.0,0.5078125,-0.03,0.09,11.0,1.0,0.7354525862068966
qwen3-4b,edge_existence,0.75,all,100,0.85,0.7671626666784216,0.906940968088377,0.85,0.01,1.0,0,-0.020000000000000018,3,5,0.7265625,-0.08,0.03,0.0,3,3,6.0,1.0,-0.05,0.05,8.0,0.984375,1.0
qwen3-4b,edge_existence,0.85,none,100,0.96,0.9016278276739262,0.984336949448152,0.96,0.0,1.0,0,0.0,0,0,,,,0.04999999999999993,5,0,5.0,0.0625,0.01,0.1,,,0.20192307692307693
qwen3-4b,edge_existence,0.85,filler,100,0.91,0.8377362530335634,0.9519280048361151,0.91,0.0,1.0,0,-0.04999999999999993,0,5,0.0625,-0.1,-0.01,0.0,0,0,,,,,5.0,0.1875,
qwen3-4b,edge_existence,0.85,degree,100,0.92,0.8500173312059693,0.9589070305141891,0.92,0.0,1.0,0,-0.039999999999999925,2,6,0.2890625,-0.1,0.01,0.010000000000000009,5,4,9.0,1.0,-0.05,0.07,8.0,0.505859375,1.0
qwen3-4b,edge_existence,0.85,clustering,100,0.95,0.8882480347279118,0.9784566385436864,0.95,0.0,1.0,0,-0.010000000000000009,4,5,1.0,-0.07,0.05,0.039999999999999925,7,3,10.0,0.34375,-0.02,0.1,9.0,1.0,0.6277173913043478
qwen3-4b,edge_existence,0.85,rwse,100,0.9,0.8256326956323347,0.9447714583868639,0.9,0.0,1.0,0,-0.05999999999999994,1,7,0.0703125,-0.12,-0.01,-0.010000000000000009,3,4,7.0,1.0,-0.06,0.04,8.0,0.196875,1.0
qwen3-4b,edge_existence,0.85,components,100,0.93,0.8625032899347025,0.965681175635936,0.93,0.0,1.0,0,-0.029999999999999916,1,4,0.375,-0.08,0.01,0.020000000000000018,4,2,6.0,0.6875,-0.03,0.07,5.0,0.6262770432692307,0.95361328125
qwen3-4b,edge_existence,0.85,all,100,0.9,0.8256326956323347,0.9447714583868639,0.9,0.0,1.0,0,-0.05999999999999994,0,6,0.03125,-0.11,-0.02,-0.010000000000000009,2,3,5.0,1.0,-0.06,0.03,6.0,0.13423295454545456,1.0
qwen3-4b,node_degree,0.1,none,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,0,0.0,0,0,,,,0.0,0,0,0.0,1.0,0.0,0.0,,,1.0
qwen3-4b,node_degree,0.1,filler,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0,0,,,,,0.0,1.0,
qwen3-4b,node_degree,0.1,degree,100,0.94,0.8752303146877748,0.9722142547333433,0.94,0.0,1.0,0,-0.06000000000000005,0,6,0.03125,-0.11,-0.02,-0.06000000000000005,0,6,6.0,0.03125,-0.11,-0.02,6.0,0.11931818181818182,0.13125
qwen3-4b,node_degree,0.1,clustering,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-4b,node_degree,0.1,rwse,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-4b,node_degree,0.1,components,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-4b,node_degree,0.1,all,100,0.93,0.8625032899347025,0.965681175635936,0.93,0.0,1.0,0,-0.06999999999999995,0,7,0.015625,-0.12,-0.02,-0.06999999999999995,0,7,7.0,0.015625,-0.12,-0.02,7.0,0.065625,0.07291666666666667
qwen3-4b,node_degree,0.2,none,100,0.99,0.9455124752390653,0.9982326134344526,0.99,0.0,1.0,0,0.0,0,0,,,,0.0,1,1,2.0,1.0,-0.03,0.03,,,1.0
qwen3-4b,node_degree,0.2,filler,100,0.99,0.9455124752390653,0.9982326134344526,0.99,0.0,1.0,0,0.0,1,1,1.0,-0.03,0.03,0.0,0,0,,,,,2.0,1.0,
qwen3-4b,node_degree,0.2,degree,100,0.98,0.9299868370580063,0.9944981477650318,0.98,0.0,1.0,0,-0.010000000000000009,1,2,1.0,-0.04,0.02,-0.010000000000000009,1,2,3.0,1.0,-0.04,0.02,3.0,1.0,1.0
qwen3-4b,node_degree,0.2,clustering,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,0,0.010000000000000009,1,0,1.0,0.0,0.03,0.010000000000000009,1,0,1.0,1.0,0.0,0.03,1.0,1.0,1.0
qwen3-4b,node_degree,0.2,rwse,100,0.97,0.915479219195973,0.9897456617765851,0.97,0.0,1.0,0,-0.020000000000000018,1,3,0.625,-0.06,0.02,-0.020000000000000018,1,3,4.0,0.625,-0.06,0.02,4.0,0.9722222222222222,0.9722222222222222
