arm,group,metric,condition,hypothesis_type,is_derived_condition,bound,bh_family,n_pairs,n_clusters,n_instances_missing,n_forced_wrong_non_terminating,n_looped_on_correct_answer,high_non_termination_rate,near_ceiling,headroom,task_delta_min,task_delta_max,within_graph_icc,delta,ci_low,ci_high,p_value,n_perm,seed,bh_significant,near_threshold,mde_delta,mde_realized_diff,mde_delta_negative,mde_realized_diff_negative,mde_power_target,bh_significant_global,task,n_mae_imputed,mae_delta
thinking_arm,qwen3-4b,non_terminating,rwse,,False,not_applicable,thinking_arm/qwen3-4b/not_applicable,2400,400,0.0,645.0,,,False,0.14416666666666667,-0.1225,0.0125,-0.02010387362042853,-0.019583333333333335,-0.029166666666666667,-0.009583333333333333,0.00024998750062496874,20000.0,1234:thinking_arm:qwen3-4b:not_applicable:rwse,True,False,,,,,,True,,,
thinking_arm,qwen3-4b,non_terminating,all,,True,not_applicable,thinking_arm/qwen3-4b/not_applicable/derived,2400,400,0.0,603.0,,,False,0.14416666666666667,-0.2375,0.01,-0.010778948311519604,-0.037083333333333336,-0.04875,-0.025,4.999750012499375e-05,20000.0,1234:thinking_arm:qwen3-4b:not_applicable:all,True,False,,,,,,,,,
thinking_arm,pooled across all models,non_terminating,clustering,,False,not_applicable,thinking_arm/pooled across all models/not_applicable,4800,800,0.0,1315.0,,,False,0.15104166666666666,-0.12625,0.00375,-0.011616871519007416,-0.028125,-0.035625,-0.020833333333333332,4.999750012499375e-05,20000.0,1234:thinking_arm:pooled across all models:not_applicable:clustering,True,False,,,,,,,,,
thinking_arm,pooled across all models,non_terminating,components,,False,not_applicable,thinking_arm/pooled across all models/not_applicable,4800,800,0.0,1392.0,,,False,0.15104166666666666,-0.1225,0.05375,0.014766558737074522,-0.012083333333333333,-0.020833333333333332,-0.0033333333333333335,0.007749612519374031,20000.0,1234:thinking_arm:pooled across all models:not_applicable:components,True,False,,,,,,,,,
thinking_arm,pooled across all models,non_terminating,degree,,False,not_applicable,thinking_arm/pooled across all models/not_applicable,4800,800,0.0,1458.0,,,False,0.15104166666666666,-0.1075,0.13,0.0068561832867690565,0.0016666666666666668,-0.007916666666666667,0.01125,0.768411579421029,20000.0,1234:thinking_arm:pooled across all models:not_applicable:degree,False,False,,,,,,,,,
thinking_arm,pooled across all models,non_terminating,filler,,False,not_applicable,thinking_arm/pooled across all models/not_applicable,4800,800,0.0,1343.0,,,False,0.15104166666666666,-0.05875,-0.00125,-0.0025526040430153257,-0.022291666666666668,-0.028958333333333332,-0.015416666666666667,4.999750012499375e-05,20000.0,1234:thinking_arm:pooled across all models:not_applicable:filler,True,False,,,,,,,,,
thinking_arm,pooled across all models,non_terminating,rwse,,False,not_applicable,thinking_arm/pooled across all models/not_applicable,4800,800,0.0,1380.0,,,False,0.15104166666666666,-0.0375,0.00625,-0.007275822258926276,-0.014583333333333334,-0.021458333333333333,-0.0077083333333333335,0.00014999250037498125,20000.0,1234:thinking_arm:pooled across all models:not_applicable:rwse,True,False,,,,,,,,,
thinking_arm,pooled across all models,non_terminating,all,,True,not_applicable,thinking_arm/pooled across all models/not_applicable/derived,4800,800,0.0,1279.0,,,False,0.15104166666666666,-0.18,0.00625,-9.503155998388893e-07,-0.035625,-0.04416666666666667,-0.027083333333333334,4.999750012499375e-05,20000.0,1234:thinking_arm:pooled across all models:not_applicable:all,True,False,,,,,,,,,
main_sweep,qwen3-1.7b,mae,clustering,,False,excluded,mae/qwen3-1.7b/node_count,400,400,,,,,,,,,,,0.6275,0.72,4.999750012499375e-05,20000.0,1234:mae:qwen3-1.7b:node_count:clustering,True,False,,,,,,True,node_count,0.0,0.6725
main_sweep,qwen3-1.7b,mae,components,,False,excluded,mae/qwen3-1.7b/node_count,400,400,,,,,,,,,,,0.16,0.2675,4.999750012499375e-05,20000.0,1234:mae:qwen3-1.7b:node_count:components,True,False,,,,,,True,node_count,0.0,0.2125
main_sweep,qwen3-1.7b,mae,degree,,False,excluded,mae/qwen3-1.7b/node_count,400,400,,,,,,,,,,,0.03,0.105,0.000599970001499925,20000.0,1234:mae:qwen3-1.7b:node_count:degree,True,False,,,,,,True,node_count,0.0,0.0675
main_sweep,qwen3-1.7b,mae,filler,,False,excluded,mae/qwen3-1.7b/node_count,400,400,,,,,,,,,,,0.35,0.445,4.999750012499375e-05,20000.0,1234:mae:qwen3-1.7b:node_count:filler,True,False,,,,,,True,node_count,0.0,0.3975
main_sweep,qwen3-1.7b,mae,rwse,,False,excluded,mae/qwen3-1.7b/node_count,400,400,,,,,,,,,,,-0.0425,0.0825,0.5858707064646768,20000.0,1234:mae:qwen3-1.7b:node_count:rwse,False,False,,,,,,False,node_count,0.0,0.02
main_sweep,qwen3-1.7b,mae,all,,True,excluded,mae/qwen3-1.7b/node_count/derived,400,400,,,,,,,,,,,0.4175,0.5225,4.999750012499375e-05,20000.0,1234:mae:qwen3-1.7b:node_count:all,True,False,,,,,,,node_count,0.0,0.47
main_sweep,qwen3-1.7b,mae,clustering,,False,excluded,mae/qwen3-1.7b/edge_count,400,400,,,,,,,,,,,-24.265,45.13,0.5623718814059298,20000.0,1234:mae:qwen3-1.7b:edge_count:clustering,False,False,,,,,,False,edge_count,191.0,10.9975
main_sweep,qwen3-1.7b,mae,components,,False,excluded,mae/qwen3-1.7b/edge_count,400,400,,,,,,,,,,,0.03,51.9875,0.07389630518474076,20000.0,1234:mae:qwen3-1.7b:edge_count:components,False,False,,,,,,False,edge_count,228.0,23.1725
main_sweep,qwen3-1.7b,mae,degree,,False,excluded,mae/qwen3-1.7b/edge_count,400,400,,,,,,,,,,,36.0775,85.1775,4.999750012499375e-05,20000.0,1234:mae:qwen3-1.7b:edge_count:degree,True,False,,,,,,True,edge_count,157.0,57.355
main_sweep,qwen3-1.7b,mae,filler,,False,excluded,mae/qwen3-1.7b/edge_count,400,400,,,,,,,,,,,-106.805,14.1675,0.2366881655917204,20000.0,1234:mae:qwen3-1.7b:edge_count:filler,False,False,,,,,,False,edge_count,224.0,-38.7425
main_sweep,qwen3-1.7b,mae,rwse,,False,excluded,mae/qwen3-1.7b/edge_count,400,400,,,,,,,,,,,9.2475,62.25,0.005549722513874306,20000.0,1234:mae:qwen3-1.7b:edge_count:rwse,True,False,,,,,,True,edge_count,191.0,32.855
main_sweep,qwen3-1.7b,mae,all,,True,excluded,mae/qwen3-1.7b/edge_count/derived,400,400,,,,,,,,,,,-1.4775,57.71,0.06989650517474126,20000.0,1234:mae:qwen3-1.7b:edge_count:all,False,False,,,,,,,edge_count,231.0,26.4725
main_sweep,qwen3-1.7b,mae,clustering,,False,excluded,mae/qwen3-1.7b/node_degree,400,400,,,,,,,,,,,-0.05,0.3825,0.14904254787260637,20000.0,1234:mae:qwen3-1.7b:node_degree:clustering,False,False,,,,,,False,node_degree,0.0,0.165
main_sweep,qwen3-1.7b,mae,components,,False,excluded,mae/qwen3-1.7b/node_degree,400,400,,,,,,,,,,,-0.13,0.2125,0.7004649767511625,20000.0,1234:mae:qwen3-1.7b:node_degree:components,False,False,,,,,,False,node_degree,0.0,0.0375
main_sweep,qwen3-1.7b,mae,degree,,False,excluded,mae/qwen3-1.7b/node_degree,400,400,,,,,,,,,,,0.0625,0.485,0.009849507524623768,20000.0,1234:mae:qwen3-1.7b:node_degree:degree,True,True,,,,,,True,node_degree,0.0,0.27
main_sweep,qwen3-1.7b,mae,filler,,False,excluded,mae/qwen3-1.7b/node_degree,400,400,,,,,,,,,,,-0.6175,-0.065,0.019799010049497526,20000.0,1234:mae:qwen3-1.7b:node_degree:filler,True,True,,,,,,True,node_degree,0.0,-0.33
main_sweep,qwen3-1.7b,mae,rwse,,False,excluded,mae/qwen3-1.7b/node_degree,400,400,,,,,,,,,,,-0.15,0.2125,0.7284135793210339,20000.0,1234:mae:qwen3-1.7b:node_degree:rwse,False,False,,,,,,False,node_degree,1.0,0.035
main_sweep,qwen3-1.7b,mae,all,,True,excluded,mae/qwen3-1.7b/node_degree/derived,400,400,,,,,,,,,,,-0.255,0.305,0.8378081095945202,20000.0,1234:mae:qwen3-1.7b:node_degree:all,False,False,,,,,,,node_degree,0.0,0.0325
main_sweep,qwen3-4b,mae,clustering,,False,excluded,mae/qwen3-4b/node_count,400,400,,,,,,,,,,,0.055,0.1175,4.999750012499375e-05,20000.0,1234:mae:qwen3-4b:node_count:clustering,True,False,,,,,,True,node_count,0.0,0.085
main_sweep,qwen3-4b,mae,components,,False,excluded,mae/qwen3-4b/node_count,400,400,,,,,,,,,,,0.0625,0.12,4.999750012499375e-05,20000.0,1234:mae:qwen3-4b:node_count:components,True,False,,,,,,True,node_count,0.0,0.09
main_sweep,qwen3-4b,mae,degree,,False,excluded,mae/qwen3-4b/node_count,400,400,,,,,,,,,,,0.05,0.1125,4.999750012499375e-05,20000.0,1234:mae:qwen3-4b:node_count:degree,True,False,,,,,,True,node_count,0.0,0.08
main_sweep,qwen3-4b,mae,filler,,False,excluded,mae/qwen3-4b/node_count,400,400,,,,,,,,,,,0.065,0.1225,4.999750012499375e-05,20000.0,1234:mae:qwen3-4b:node_count:filler,True,False,,,,,,True,node_count,0.0,0.0925
main_sweep,qwen3-4b,mae,rwse,,False,excluded,mae/qwen3-4b/node_count,400,400,,,,,,,,,,,0.0625,0.1225,4.999750012499375e-05,20000.0,1234:mae:qwen3-4b:node_count:rwse,True,False,,,,,,True,node_count,0.0,0.0925
main_sweep,qwen3-4b,mae,all,,True,excluded,mae/qwen3-4b/node_count/derived,400,400,,,,,,,,,,,0.07,0.1275,4.999750012499375e-05,20000.0,1234:mae:qwen3-4b:node_count:all,True,False,,,,,,,node_count,0.0,0.0975
main_sweep,qwen3-4b,mae,clustering,,False,excluded,mae/qwen3-4b/edge_count,400,400,,,,,,,,,,,-8.7825,0.6125,0.088045597720114,20000.0,1234:mae:qwen3-4b:edge_count:clustering,False,False,,,,,,False,edge_count,1.0,-4.17
main_sweep,qwen3-4b,mae,components,,False,excluded,mae/qwen3-4b/edge_count,400,400,,,,,,,,,,,-6.4825,4.7825,0.775461226938653,20000.0,1234:mae:qwen3-4b:edge_count:components,False,False,,,,,,False,edge_count,3.0,-0.8225
main_sweep,qwen3-4b,mae,degree,,False,excluded,mae/qwen3-4b/edge_count,400,400,,,,,,,,,,,-9.4675,7.1,0.808309584520774,20000.0,1234:mae:qwen3-4b:edge_count:degree,False,False,,,,,,False,edge_count,7.0,-1.05
main_sweep,qwen3-4b,mae,filler,,False,excluded,mae/qwen3-4b/edge_count,400,400,,,,,,,,,,,5.525,14.615,9.99950002499875e-05,20000.0,1234:mae:qwen3-4b:edge_count:filler,True,False,,,,,,True,edge_count,0.0,9.945
main_sweep,qwen3-4b,mae,rwse,,False,excluded,mae/qwen3-4b/edge_count,400,400,,,,,,,,,,,-22.045,-11.0675,4.999750012499375e-05,20000.0,1234:mae:qwen3-4b:edge_count:rwse,True,False,,,,,,True,edge_count,2.0,-16.6325
main_sweep,qwen3-4b,mae,all,,True,excluded,mae/qwen3-4b/edge_count/derived,400,400,,,,,,,,,,,5.5075,16.6625,9.99950002499875e-05,20000.0,1234:mae:qwen3-4b:edge_count:all,True,False,,,,,,,edge_count,3.0,11.0825
main_sweep,qwen3-4b,mae,clustering,,False,excluded,mae/qwen3-4b/node_degree,400,400,,,,,,,,,,,,,1.0,20000.0,1234:mae:qwen3-4b:node_degree:clustering,False,False,,,,,,False,node_degree,0.0,-0.0
main_sweep,qwen3-4b,mae,components,,False,excluded,mae/qwen3-4b/node_degree,400,400,,,,,,,,,,,,,1.0,20000.0,1234:mae:qwen3-4b:node_degree:components,False,False,,,,,,False,node_degree,0.0,0.0025
main_sweep,qwen3-4b,mae,degree,,False,excluded,mae/qwen3-4b/node_degree,400,400,,,,,,,,,,,-0.19,-0.0625,9.99950002499875e-05,20000.0,1234:mae:qwen3-4b:node_degree:degree,True,False,,,,,,True,node_degree,0.0,-0.1225
main_sweep,qwen3-4b,mae,filler,,False,excluded,mae/qwen3-4b/node_degree,400,400,,,,,,,,,,,,,1.0,20000.0,1234:mae:qwen3-4b:node_degree:filler,False,False,,,,,,False,node_degree,0.0,-0.0
main_sweep,qwen3-4b,mae,rwse,,False,excluded,mae/qwen3-4b/node_degree,400,400,,,,,,,,,,,-0.0575,-0.01,0.008949552522373882,20000.0,1234:mae:qwen3-4b:node_degree:rwse,True,False,,,,,,True,node_degree,0.0,-0.0325
main_sweep,qwen3-4b,mae,all,,True,excluded,mae/qwen3-4b/node_degree/derived,400,400,,,,,,,,,,,-0.76,-0.2275,4.999750012499375e-05,20000.0,1234:mae:qwen3-4b:node_degree:all,True,False,,,,,,,node_degree,0.0,-0.47
